UF;Município;Município-UF;IBGE
ES;Guaçuí;Guaçuí-ES;3202306
ES;Guarapari;Guarapari-ES;3202405
ES;Ibatiba;Ibatiba-ES;3202454
ES;Ibiraçu;Ibiraçu-ES;3202504
ES;Ibitirama;Ibitirama-ES;3202553
ES;Iconha;Iconha-ES;3202603
ES;Irupi;Irupi-ES;3202652
ES;Itaguaçu;Itaguaçu-ES;3202702
ES;Itapemirim;Itapemirim-ES;3202801
ES;Itarana;Itarana-ES;3202900
ES;Iúna;Iúna-ES;3203007
ES;Jaguaré;Jaguaré-ES;3203056
ES;Jerônimo Monteiro;Jerônimo Monteiro-ES;3203106
ES;João Neiva;João Neiva-ES;3203130
ES;Laranja da Terra;Laranja da Terra-ES;3203163
ES;Linhares;Linhares-ES;3203205
ES;Mantenópolis;Mantenópolis-ES;3203304
ES;Marataízes;Marataízes-ES;3203320
ES;Marechal Floriano;Marechal Floriano-ES;3203346
ES;Marilândia;Marilândia-ES;3203353
ES;Mimoso do Sul;Mimoso do Sul-ES;3203403
ES;Montanha;Montanha-ES;3203502
ES;Mucurici;Mucurici-ES;3203601
ES;Muniz Freire;Muniz Freire-ES;3203700
ES;Muqui;Muqui-ES;3203809
ES;Nova Venécia;Nova Venécia-ES;3203908
ES;Pancas;Pancas-ES;3204005
ES;Pedro Canário;Pedro Canário-ES;3204054
ES;Pinheiros;Pinheiros-ES;3204104
ES;Piúma;Piúma-ES;3204203
ES;Ponto Belo;Ponto Belo-ES;3204252
ES;Presidente Kennedy;Presidente Kennedy-ES;3204302
ES;Rio Bananal;Rio Bananal-ES;3204351
ES;Rio Novo do Sul;Rio Novo do Sul-ES;3204401
ES;Santa Leopoldina;Santa Leopoldina-ES;3204500
ES;Santa Maria de Jetibá;Santa Maria de Jetibá-ES;3204559
ES;Santa Teresa;Santa Teresa-ES;3204609
ES;São Domingos do Norte;São Domingos do Norte-ES;3204658
ES;São Gabriel da Palha;São Gabriel da Palha-ES;3204708
ES;São José do Calçado;São José do Calçado-ES;3204807
ES;São Mateus;São Mateus-ES;3204906
ES;São Roque do Canaã;São Roque do Canaã-ES;3204955
ES;Serra;Serra-ES;3205002
ES;Sooretama;Sooretama-ES;3205010
ES;Vargem Alta;Vargem Alta-ES;3205036
ES;Venda Nova do Imigrante;Venda Nova do Imigrante-ES;3205069
ES;Viana;Viana-ES;3205101
ES;Vila Pavão;Vila Pavão-ES;3205150
ES;Vila Valério;Vila Valério-ES;3205176
ES;Vila Velha;Vila Velha-ES;3205200
ES;Vitória;Vitória-ES;3205309
RJ;Angra dos Reis;Angra dos Reis-RJ;3300100
RJ;Aperibé;Aperibé-RJ;3300159
RJ;Araruama;Araruama-RJ;3300209
RJ;Areal;Areal-RJ;3300225
RJ;Armação dos Búzios;Armação dos Búzios-RJ;3300233
RJ;Arraial do Cabo;Arraial do Cabo-RJ;3300258
RJ;Barra do Piraí;Barra do Piraí-RJ;3300308
RJ;Barra Mansa;Barra Mansa-RJ;3300407
RJ;Belford Roxo;Belford Roxo-RJ;3300456
RJ;Bom Jardim;Bom Jardim-RJ;3300506
RJ;Bom Jesus do Itabapoana;Bom Jesus do Itabapoana-RJ;3300605
RJ;Cabo Frio;Cabo Frio-RJ;3300704
RJ;Cachoeiras de Macacu;Cachoeiras de Macacu-RJ;3300803
RJ;Cambuci;Cambuci-RJ;3300902
RJ;Campos dos Goytacazes;Campos dos Goytacazes-RJ;3301009
RJ;Cantagalo;Cantagalo-RJ;3301108
RJ;Carapebus;Carapebus-RJ;3300936
RJ;Cardoso Moreira;Cardoso Moreira-RJ;3301157
RJ;Carmo;Carmo-RJ;3301207
RJ;Casimiro de Abreu;Casimiro de Abreu-RJ;3301306
RJ;Comendador Levy Gasparian;Comendador Levy Gasparian-RJ;3300951
RJ;Conceição de Macabu;Conceição de Macabu-RJ;3301405
RJ;Cordeiro;Cordeiro-RJ;3301504
RJ;Duas Barras;Duas Barras-RJ;3301603
RJ;Duque de Caxias;Duque de Caxias-RJ;3301702
RJ;Engenheiro Paulo de Frontin;Engenheiro Paulo de Frontin-RJ;3301801
RJ;Guapimirim;Guapimirim-RJ;3301850
RJ;Iguaba Grande;Iguaba Grande-RJ;3301876
RJ;Itaboraí;Itaboraí-RJ;3301900
RJ;Itaguaí;Itaguaí-RJ;3302007
RJ;Italva;Italva-RJ;3302056
RJ;Itaocara;Itaocara-RJ;3302106
RJ;Itaperuna;Itaperuna-RJ;3302205
RJ;Itatiaia;Itatiaia-RJ;3302254
RJ;Japeri;Japeri-RJ;3302270
RJ;Laje do Muriaé;Laje do Muriaé-RJ;3302304
RJ;Macaé;Macaé-RJ;3302403
RJ;Macuco;Macuco-RJ;3302452
RJ;Magé;Magé-RJ;3302502
RJ;Mangaratiba;Mangaratiba-RJ;3302601
RJ;Maricá;Maricá-RJ;3302700
RJ;Mendes;Mendes-RJ;3302809
RJ;Mesquita;Mesquita-RJ;3302858
RJ;Miguel Pereira;Miguel Pereira-RJ;3302908
RJ;Miracema;Miracema-RJ;3303005
RJ;Natividade;Natividade-RJ;3303104
RJ;Nilópolis;Nilópolis-RJ;3303203
RJ;Niterói;Niterói-RJ;3303302
RJ;Nova Friburgo;Nova Friburgo-RJ;3303401
RJ;Nova Iguaçu;Nova Iguaçu-RJ;3303500
RJ;Paracambi;Paracambi-RJ;3303609
RJ;Paraíba do Sul;Paraíba do Sul-RJ;3303708
RJ;Paraty;Paraty-RJ;3303807
RJ;Paty do Alferes;Paty do Alferes-RJ;3303856
RJ;Petrópolis;Petrópolis-RJ;3303906
RJ;Pinheiral;Pinheiral-RJ;3303955
RJ;Piraí;Piraí-RJ;3304003
RJ;Porciúncula;Porciúncula-RJ;3304102
RJ;Porto Real;Porto Real-RJ;3304110
RJ;Quatis;Quatis-RJ;3304128
RJ;Queimados;Queimados-RJ;3304144
RJ;Quissamã;Quissamã-RJ;3304151
RJ;Resende;Resende-RJ;3304201
RJ;Rio Bonito;Rio Bonito-RJ;3304300
RJ;Rio Claro;Rio Claro-RJ;3304409
RJ;Rio das Flores;Rio das Flores-RJ;3304508
RJ;Rio das Ostras;Rio das Ostras-RJ;3304524
RJ;Rio de Janeiro;Rio de Janeiro-RJ;3304557
RJ;Santa Maria Madalena;Santa Maria Madalena-RJ;3304607
RJ;Santo Antônio de Pádua;Santo Antônio de Pádua-RJ;3304706
RJ;São Fidélis;São Fidélis-RJ;3304805
RJ;São Francisco de Itabapoana;São Francisco de Itabapoana-RJ;3304755
RJ;São Gonçalo;São Gonçalo-RJ;3304904
RJ;São João da Barra;São João da Barra-RJ;3305000
RJ;São João de Meriti;São João de Meriti-RJ;3305109
RJ;São José de Ubá;São José de Ubá-RJ;3305133
RJ;São José do Vale do Rio Preto;São José do Vale do Rio Preto-RJ;3305158
RJ;São Pedro da Aldeia;São Pedro da Aldeia-RJ;3305208
RJ;São Sebastião do Alto;São Sebastião do Alto-RJ;3305307
RJ;Sapucaia;Sapucaia-RJ;3305406
RJ;Saquarema;Saquarema-RJ;3305505
RJ;Seropédica;Seropédica-RJ;3305554
RJ;Silva Jardim;Silva Jardim-RJ;3305604
RJ;Sumidouro;Sumidouro-RJ;3305703
RJ;Tanguá;Tanguá-RJ;3305752
RJ;Teresópolis;Teresópolis-RJ;3305802
RJ;Trajano de Moraes;Trajano de Moraes-RJ;3305901
RJ;Três Rios;Três Rios-RJ;3306008
RJ;Valença;Valença-RJ;3306107
RJ;Varre-Sai;Varre-Sai-RJ;3306156
RJ;Vassouras;Vassouras-RJ;3306206
RJ;Volta Redonda;Volta Redonda-RJ;3306305
SP;Adamantina;Adamantina-SP;3500105
SP;Adolfo;Adolfo-SP;3500204
SP;Aguaí;Aguaí-SP;3500303
SP;Águas da Prata;Águas da Prata-SP;3500402
SP;Águas de Lindóia;Águas de Lindóia-SP;3500501
SP;Águas de Santa Bárbara;Águas de Santa Bárbara-SP;3500550
SP;Águas de São Pedro;Águas de São Pedro-SP;3500600
SP;Agudos;Agudos-SP;3500709
SP;Alambari;Alambari-SP;3500758
SP;Alfredo Marcondes;Alfredo Marcondes-SP;3500808
SP;Altair;Altair-SP;3500907
SP;Altinópolis;Altinópolis-SP;3501004
SP;Alto Alegre;Alto Alegre-SP;3501103
SP;Alumínio;Alumínio-SP;3501152
SP;Álvares Florence;Álvares Florence-SP;3501202
SP;Álvares Machado;Álvares Machado-SP;3501301
SP;Álvaro de Carvalho;Álvaro de Carvalho-SP;3501400
SP;Alvinlândia;Alvinlândia-SP;3501509
SP;Americana;Americana-SP;3501608
SP;Américo Brasiliense;Américo Brasiliense-SP;3501707
SP;Américo de Campos;Américo de Campos-SP;3501806
SP;Amparo;Amparo-SP;3501905
SP;Analândia;Analândia-SP;3502002
SP;Andradina;Andradina-SP;3502101
SP;Angatuba;Angatuba-SP;3502200
SP;Anhembi;Anhembi-SP;3502309
SP;Anhumas;Anhumas-SP;3502408
SP;Aparecida;Aparecida-SP;3502507
SP;Aparecida d'Oeste;Aparecida d'Oeste-SP;3502606
SP;Apiaí;Apiaí-SP;3502705
SP;Araçariguama;Araçariguama-SP;3502754
SP;Araçatuba;Araçatuba-SP;3502804
SP;Araçoiaba da Serra;Araçoiaba da Serra-SP;3502903
SP;Aramina;Aramina-SP;3503000
SP;Arandu;Arandu-SP;3503109
SP;Arapeí;Arapeí-SP;3503158
SP;Araraquara;Araraquara-SP;3503208
SP;Araras;Araras-SP;3503307
SP;Arco-Íris;Arco-Íris-SP;3503356
SP;Arealva;Arealva-SP;3503406
SP;Areias;Areias-SP;3503505
SP;Areiópolis;Areiópolis-SP;3503604
SP;Ariranha;Ariranha-SP;3503703
SP;Artur Nogueira;Artur Nogueira-SP;3503802
SP;Arujá;Arujá-SP;3503901
SP;Aspásia;Aspásia-SP;3503950
SP;Assis;Assis-SP;3504008
SP;Atibaia;Atibaia-SP;3504107
SP;Auriflama;Auriflama-SP;3504206
SP;Avaí;Avaí-SP;3504305
SP;Avanhandava;Avanhandava-SP;3504404
SP;Avaré;Avaré-SP;3504503
SP;Bady Bassitt;Bady Bassitt-SP;3504602
SP;Balbinos;Balbinos-SP;3504701
SP;Bálsamo;Bálsamo-SP;3504800
SP;Bananal;Bananal-SP;3504909
SP;Barão de Antonina;Barão de Antonina-SP;3505005
SP;Barbosa;Barbosa-SP;3505104
SP;Bariri;Bariri-SP;3505203
SP;Barra Bonita;Barra Bonita-SP;3505302
SP;Barra do Chapéu;Barra do Chapéu-SP;3505351
SP;Barra do Turvo;Barra do Turvo-SP;3505401
SP;Barretos;Barretos-SP;3505500
SP;Barrinha;Barrinha-SP;3505609
SP;Barueri;Barueri-SP;3505708
SP;Bastos;Bastos-SP;3505807
SP;Batatais;Batatais-SP;3505906
SP;Bauru;Bauru-SP;3506003
SP;Bebedouro;Bebedouro-SP;3506102
SP;Bento de Abreu;Bento de Abreu-SP;3506201
SP;Bernardino de Campos;Bernardino de Campos-SP;3506300
SP;Bertioga;Bertioga-SP;3506359
SP;Bilac;Bilac-SP;3506409
SP;Birigui;Birigui-SP;3506508
SP;Biritiba Mirim;Biritiba Mirim-SP;3506607
SP;Boa Esperança do Sul;Boa Esperança do Sul-SP;3506706
SP;Bocaina;Bocaina-SP;3506805
SP;Bofete;Bofete-SP;3506904
SP;Boituva;Boituva-SP;3507001
SP;Bom Jesus dos Perdões;Bom Jesus dos Perdões-SP;3507100
SP;Bom Sucesso de Itararé;Bom Sucesso de Itararé-SP;3507159
SP;Borá;Borá-SP;3507209
SP;Boracéia;Boracéia-SP;3507308
SP;Borborema;Borborema-SP;3507407
SP;Borebi;Borebi-SP;3507456
SP;Botucatu;Botucatu-SP;3507506
SP;Bragança Paulista;Bragança Paulista-SP;3507605
SP;Braúna;Braúna-SP;3507704
SP;Brejo Alegre;Brejo Alegre-SP;3507753
SP;Brodowski;Brodowski-SP;3507803
SP;Brotas;Brotas-SP;3507902
SP;Buri;Buri-SP;3508009
SP;Buritama;Buritama-SP;3508108
SP;Buritizal;Buritizal-SP;3508207
SP;Cabrália Paulista;Cabrália Paulista-SP;3508306
SP;Cabreúva;Cabreúva-SP;3508405
SP;Caçapava;Caçapava-SP;3508504
SP;Cachoeira Paulista;Cachoeira Paulista-SP;3508603
SP;Caconde;Caconde-SP;3508702
SP;Cafelândia;Cafelândia-SP;3508801
SP;Caiabu;Caiabu-SP;3508900
SP;Caieiras;Caieiras-SP;3509007
SP;Caiuá;Caiuá-SP;3509106
SP;Cajamar;Cajamar-SP;3509205
SP;Cajati;Cajati-SP;3509254
SP;Cajobi;Cajobi-SP;3509304
SP;Cajuru;Cajuru-SP;3509403
SP;Campina do Monte Alegre;Campina do Monte Alegre-SP;3509452
SP;Campinas;Campinas-SP;3509502
SP;Campo Limpo Paulista;Campo Limpo Paulista-SP;3509601
SP;Campos do Jordão;Campos do Jordão-SP;3509700
SP;Campos Novos Paulista;Campos Novos Paulista-SP;3509809
SP;Cananéia;Cananéia-SP;3509908
SP;Canas;Canas-SP;3509957
SP;Cândido Mota;Cândido Mota-SP;3510005
SP;Cândido Rodrigues;Cândido Rodrigues-SP;3510104
SP;Canitar;Canitar-SP;3510153
SP;Capão Bonito;Capão Bonito-SP;3510203
SP;Capela do Alto;Capela do Alto-SP;3510302
SP;Capivari;Capivari-SP;3510401
SP;Caraguatatuba;Caraguatatuba-SP;3510500
SP;Carapicuíba;Carapicuíba-SP;3510609
SP;Cardoso;Cardoso-SP;3510708
SP;Casa Branca;Casa Branca-SP;3510807
SP;Cássia dos Coqueiros;Cássia dos Coqueiros-SP;3510906
SP;Castilho;Castilho-SP;3511003
SP;Catanduva;Catanduva-SP;3511102
SP;Catiguá;Catiguá-SP;3511201
SP;Cedral;Cedral-SP;3511300
SP;Cerqueira César;Cerqueira César-SP;3511409
SP;Cerquilho;Cerquilho-SP;3511508
SP;Cesário Lange;Cesário Lange-SP;3511607
SP;Charqueada;Charqueada-SP;3511706
SP;Chavantes;Chavantes-SP;3557204
SP;Clementina;Clementina-SP;3511904
SP;Colina;Colina-SP;3512001
SP;Colômbia;Colômbia-SP;3512100
SP;Conchal;Conchal-SP;3512209
SP;Conchas;Conchas-SP;3512308
SP;Cordeirópolis;Cordeirópolis-SP;3512407
SP;Coroados;Coroados-SP;3512506
SP;Coronel Macedo;Coronel Macedo-SP;3512605
SP;Corumbataí;Corumbataí-SP;3512704
SP;Cosmópolis;Cosmópolis-SP;3512803
SP;Cosmorama;Cosmorama-SP;3512902
SP;Cotia;Cotia-SP;3513009
SP;Cravinhos;Cravinhos-SP;3513108
SP;Cristais Paulista;Cristais Paulista-SP;3513207
SP;Cruzália;Cruzália-SP;3513306
SP;Cruzeiro;Cruzeiro-SP;3513405
SP;Cubatão;Cubatão-SP;3513504
SP;Cunha;Cunha-SP;3513603
SP;Descalvado;Descalvado-SP;3513702
SP;Diadema;Diadema-SP;3513801
SP;Dirce Reis;Dirce Reis-SP;3513850
SP;Divinolândia;Divinolândia-SP;3513900
SP;Dobrada;Dobrada-SP;3514007
SP;Dois Córregos;Dois Córregos-SP;3514106
SP;Dolcinópolis;Dolcinópolis-SP;3514205
SP;Dourado;Dourado-SP;3514304
SP;Dracena;Dracena-SP;3514403
SP;Duartina;Duartina-SP;3514502
SP;Dumont;Dumont-SP;3514601
SP;Echaporã;Echaporã-SP;3514700
SP;Eldorado;Eldorado-SP;3514809
SP;Elias Fausto;Elias Fausto-SP;3514908
SP;Elisiário;Elisiário-SP;3514924
SP;Embaúba;Embaúba-SP;3514957
SP;Embu das Artes;Embu das Artes-SP;3515004
SP;Embu-Guaçu;Embu-Guaçu-SP;3515103
SP;Emilianópolis;Emilianópolis-SP;3515129
SP;Engenheiro Coelho;Engenheiro Coelho-SP;3515152
SP;Espírito Santo do Pinhal;Espírito Santo do Pinhal-SP;3515186
SP;Espírito Santo do Turvo;Espírito Santo do Turvo-SP;3515194
SP;Estiva Gerbi;Estiva Gerbi-SP;3557303
SP;Estrela do Norte;Estrela do Norte-SP;3515301
SP;Estrela d'Oeste;Estrela d'Oeste-SP;3515202
SP;Euclides da Cunha Paulista;Euclides da Cunha Paulista-SP;3515350
SP;Fartura;Fartura-SP;3515400
SP;Fernando Prestes;Fernando Prestes-SP;3515608
SP;Fernandópolis;Fernandópolis-SP;3515509
SP;Fernão;Fernão-SP;3515657
SP;Ferraz de Vasconcelos;Ferraz de Vasconcelos-SP;3515707
SP;Flora Rica;Flora Rica-SP;3515806
SP;Floreal;Floreal-SP;3515905
SP;Flórida Paulista;Flórida Paulista-SP;3516002
SP;Florínea;Florínea-SP;3516101
SP;Franca;Franca-SP;3516200
SP;Francisco Morato;Francisco Morato-SP;3516309
SP;Franco da Rocha;Franco da Rocha-SP;3516408
SP;Gabriel Monteiro;Gabriel Monteiro-SP;3516507
SP;Gália;Gália-SP;3516606
SP;Garça;Garça-SP;3516705
SP;Gastão Vidigal;Gastão Vidigal-SP;3516804
SP;Gavião Peixoto;Gavião Peixoto-SP;3516853
SP;General Salgado;General Salgado-SP;3516903
SP;Getulina;Getulina-SP;3517000
SP;Glicério;Glicério-SP;3517109
SP;Guaiçara;Guaiçara-SP;3517208
SP;Guaimbê;Guaimbê-SP;3517307
SP;Guaíra;Guaíra-SP;3517406
SP;Guapiaçu;Guapiaçu-SP;3517505
SP;Guapiara;Guapiara-SP;3517604
SP;Guará;Guará-SP;3517703
SP;Guaraçaí;Guaraçaí-SP;3517802
SP;Guaraci;Guaraci-SP;3517901
SP;Guarani d'Oeste;Guarani d'Oeste-SP;3518008
SP;Guarantã;Guarantã-SP;3518107
SP;Guararapes;Guararapes-SP;3518206
SP;Guararema;Guararema-SP;3518305
SP;Guaratinguetá;Guaratinguetá-SP;3518404
SP;Guareí;Guareí-SP;3518503
SP;Guariba;Guariba-SP;3518602
SP;Guarujá;Guarujá-SP;3518701
SP;Guarulhos;Guarulhos-SP;3518800
SP;Guatapará;Guatapará-SP;3518859
SP;Guzolândia;Guzolândia-SP;3518909
SP;Herculândia;Herculândia-SP;3519006
SP;Holambra;Holambra-SP;3519055
SP;Hortolândia;Hortolândia-SP;3519071
SP;Iacanga;Iacanga-SP;3519105
SP;Iacri;Iacri-SP;3519204
SP;Iaras;Iaras-SP;3519253
SP;Ibaté;Ibaté-SP;3519303
SP;Ibirá;Ibirá-SP;3519402
SP;Ibirarema;Ibirarema-SP;3519501
SP;Ibitinga;Ibitinga-SP;3519600
SP;Ibiúna;Ibiúna-SP;3519709
SP;Icém;Icém-SP;3519808
SP;Iepê;Iepê-SP;3519907
SP;Igaraçu do Tietê;Igaraçu do Tietê-SP;3520004
SP;Igarapava;Igarapava-SP;3520103
SP;Igaratá;Igaratá-SP;3520202
SP;Iguape;Iguape-SP;3520301
SP;Ilha Comprida;Ilha Comprida-SP;3520426
SP;Ilha Solteira;Ilha Solteira-SP;3520442
SP;Ilhabela;Ilhabela-SP;3520400
SP;Indaiatuba;Indaiatuba-SP;3520509
SP;Indiana;Indiana-SP;3520608
SP;Indiaporã;Indiaporã-SP;3520707
SP;Inúbia Paulista;Inúbia Paulista-SP;3520806
SP;Ipaussu;Ipaussu-SP;3520905
SP;Iperó;Iperó-SP;3521002
SP;Ipeúna;Ipeúna-SP;3521101
SP;Ipiguá;Ipiguá-SP;3521150
SP;Iporanga;Iporanga-SP;3521200
SP;Ipuã;Ipuã-SP;3521309
SP;Iracemápolis;Iracemápolis-SP;3521408
SP;Irapuã;Irapuã-SP;3521507
SP;Irapuru;Irapuru-SP;3521606
SP;Itaberá;Itaberá-SP;3521705
SP;Itaí;Itaí-SP;3521804
SP;Itajobi;Itajobi-SP;3521903
SP;Itaju;Itaju-SP;3522000
SP;Itanhaém;Itanhaém-SP;3522109
SP;Itaoca;Itaoca-SP;3522158
SP;Itapecerica da Serra;Itapecerica da Serra-SP;3522208
SP;Itapetininga;Itapetininga-SP;3522307
SP;Itapeva;Itapeva-SP;3522406
SP;Itapevi;Itapevi-SP;3522505
SP;Itapira;Itapira-SP;3522604
SP;Itapirapuã Paulista;Itapirapuã Paulista-SP;3522653
SP;Itápolis;Itápolis-SP;3522703
SP;Itaporanga;Itaporanga-SP;3522802
SP;Itapuí;Itapuí-SP;3522901
SP;Itapura;Itapura-SP;3523008
SP;Itaquaquecetuba;Itaquaquecetuba-SP;3523107
SP;Itararé;Itararé-SP;3523206
SP;Itariri;Itariri-SP;3523305
SP;Itatiba;Itatiba-SP;3523404
SP;Itatinga;Itatinga-SP;3523503
SP;Itirapina;Itirapina-SP;3523602
SP;Itirapuã;Itirapuã-SP;3523701
SP;Itobi;Itobi-SP;3523800
SP;Itu;Itu-SP;3523909
SP;Itupeva;Itupeva-SP;3524006
SP;Ituverava;Ituverava-SP;3524105
SP;Jaborandi;Jaborandi-SP;3524204
SP;Jaboticabal;Jaboticabal-SP;3524303
SP;Jacareí;Jacareí-SP;3524402
SP;Jaci;Jaci-SP;3524501
SP;Jacupiranga;Jacupiranga-SP;3524600
SP;Jaguariúna;Jaguariúna-SP;3524709
SP;Jales;Jales-SP;3524808
SP;Jambeiro;Jambeiro-SP;3524907
SP;Jandira;Jandira-SP;3525003
SP;Jardinópolis;Jardinópolis-SP;3525102
SP;Jarinu;Jarinu-SP;3525201
SP;Jaú;Jaú-SP;3525300
SP;Jeriquara;Jeriquara-SP;3525409
SP;Joanópolis;Joanópolis-SP;3525508
SP;João Ramalho;João Ramalho-SP;3525607
SP;José Bonifácio;José Bonifácio-SP;3525706
SP;Júlio Mesquita;Júlio Mesquita-SP;3525805
SP;Jumirim;Jumirim-SP;3525854
SP;Jundiaí;Jundiaí-SP;3525904
SP;Junqueirópolis;Junqueirópolis-SP;3526001
SP;Juquiá;Juquiá-SP;3526100
SP;Juquitiba;Juquitiba-SP;3526209
SP;Lagoinha;Lagoinha-SP;3526308
SP;Laranjal Paulista;Laranjal Paulista-SP;3526407
SP;Lavínia;Lavínia-SP;3526506
SP;Lavrinhas;Lavrinhas-SP;3526605
SP;Leme;Leme-SP;3526704
SP;Lençóis Paulista;Lençóis Paulista-SP;3526803
SP;Limeira;Limeira-SP;3526902
SP;Lindóia;Lindóia-SP;3527009
SP;Lins;Lins-SP;3527108
SP;Lorena;Lorena-SP;3527207
SP;Lourdes;Lourdes-SP;3527256
SP;Louveira;Louveira-SP;3527306
SP;Lucélia;Lucélia-SP;3527405
SP;Lucianópolis;Lucianópolis-SP;3527504
SP;Luís Antônio;Luís Antônio-SP;3527603
SP;Luiziânia;Luiziânia-SP;3527702
SP;Lupércio;Lupércio-SP;3527801
SP;Lutécia;Lutécia-SP;3527900
SP;Macatuba;Macatuba-SP;3528007
SP;Macaubal;Macaubal-SP;3528106
SP;Macedônia;Macedônia-SP;3528205
SP;Magda;Magda-SP;3528304
SP;Mairinque;Mairinque-SP;3528403
SP;Mairiporã;Mairiporã-SP;3528502
SP;Manduri;Manduri-SP;3528601
SP;Marabá Paulista;Marabá Paulista-SP;3528700
SP;Maracaí;Maracaí-SP;3528809
SP;Marapoama;Marapoama-SP;3528858
SP;Mariápolis;Mariápolis-SP;3528908
SP;Marília;Marília-SP;3529005
SP;Marinópolis;Marinópolis-SP;3529104
SP;Martinópolis;Martinópolis-SP;3529203
SP;Matão;Matão-SP;3529302
SP;Mauá;Mauá-SP;3529401
SP;Mendonça;Mendonça-SP;3529500
SP;Meridiano;Meridiano-SP;3529609
SP;Mesópolis;Mesópolis-SP;3529658
SP;Miguelópolis;Miguelópolis-SP;3529708
SP;Mineiros do Tietê;Mineiros do Tietê-SP;3529807
SP;Mira Estrela;Mira Estrela-SP;3530003
SP;Miracatu;Miracatu-SP;3529906
SP;Mirandópolis;Mirandópolis-SP;3530102
SP;Mirante do Paranapanema;Mirante do Paranapanema-SP;3530201
SP;Mirassol;Mirassol-SP;3530300
SP;Mirassolândia;Mirassolândia-SP;3530409
SP;Mococa;Mococa-SP;3530508
SP;Mogi das Cruzes;Mogi das Cruzes-SP;3530607
SP;Mogi Guaçu;Mogi Guaçu-SP;3530706
SP;Mogi Mirim;Mogi Mirim-SP;3530805
SP;Mombuca;Mombuca-SP;3530904
SP;Monções;Monções-SP;3531001
SP;Mongaguá;Mongaguá-SP;3531100
SP;Monte Alegre do Sul;Monte Alegre do Sul-SP;3531209
SP;Monte Alto;Monte Alto-SP;3531308
SP;Monte Aprazível;Monte Aprazível-SP;3531407
SP;Monte Azul Paulista;Monte Azul Paulista-SP;3531506
SP;Monte Castelo;Monte Castelo-SP;3531605
SP;Monte Mor;Monte Mor-SP;3531803
SP;Monteiro Lobato;Monteiro Lobato-SP;3531704
SP;Morro Agudo;Morro Agudo-SP;3531902
SP;Morungaba;Morungaba-SP;3532009
SP;Motuca;Motuca-SP;3532058
SP;Murutinga do Sul;Murutinga do Sul-SP;3532108
SP;Nantes;Nantes-SP;3532157
SP;Narandiba;Narandiba-SP;3532207
SP;Natividade da Serra;Natividade da Serra-SP;3532306
SP;Nazaré Paulista;Nazaré Paulista-SP;3532405
SP;Neves Paulista;Neves Paulista-SP;3532504
SP;Nhandeara;Nhandeara-SP;3532603
SP;Nipoã;Nipoã-SP;3532702
SP;Nova Aliança;Nova Aliança-SP;3532801
SP;Nova Campina;Nova Campina-SP;3532827
SP;Nova Canaã Paulista;Nova Canaã Paulista-SP;3532843
SP;Nova Castilho;Nova Castilho-SP;3532868
SP;Nova Europa;Nova Europa-SP;3532900
SP;Nova Granada;Nova Granada-SP;3533007
SP;Nova Guataporanga;Nova Guataporanga-SP;3533106
SP;Nova Independência;Nova Independência-SP;3533205
SP;Nova Luzitânia;Nova Luzitânia-SP;3533304
SP;Nova Odessa;Nova Odessa-SP;3533403
SP;Novais;Novais-SP;3533254
SP;Novo Horizonte;Novo Horizonte-SP;3533502
SP;Nuporanga;Nuporanga-SP;3533601
SP;Ocauçu;Ocauçu-SP;3533700
SP;Óleo;Óleo-SP;3533809
SP;Olímpia;Olímpia-SP;3533908
SP;Onda Verde;Onda Verde-SP;3534005
SP;Oriente;Oriente-SP;3534104
SP;Orindiúva;Orindiúva-SP;3534203
SP;Orlândia;Orlândia-SP;3534302
SP;Osasco;Osasco-SP;3534401
SP;Oscar Bressane;Oscar Bressane-SP;3534500
SP;Osvaldo Cruz;Osvaldo Cruz-SP;3534609
SP;Ourinhos;Ourinhos-SP;3534708
SP;Ouro Verde;Ouro Verde-SP;3534807
SP;Ouroeste;Ouroeste-SP;3534757
SP;Pacaembu;Pacaembu-SP;3534906
SP;Palestina;Palestina-SP;3535002
SP;Palmares Paulista;Palmares Paulista-SP;3535101
SP;Palmeira d'Oeste;Palmeira d'Oeste-SP;3535200
SP;Palmital;Palmital-SP;3535309
SP;Panorama;Panorama-SP;3535408
SP;Paraguaçu Paulista;Paraguaçu Paulista-SP;3535507
SP;Paraibuna;Paraibuna-SP;3535606
SP;Paraíso;Paraíso-SP;3535705
SP;Paranapanema;Paranapanema-SP;3535804
SP;Paranapuã;Paranapuã-SP;3535903
SP;Parapuã;Parapuã-SP;3536000
SP;Pardinho;Pardinho-SP;3536109
SP;Pariquera-Açu;Pariquera-Açu-SP;3536208
SP;Parisi;Parisi-SP;3536257
SP;Patrocínio Paulista;Patrocínio Paulista-SP;3536307
SP;Paulicéia;Paulicéia-SP;3536406
SP;Paulínia;Paulínia-SP;3536505
SP;Paulistânia;Paulistânia-SP;3536570
SP;Paulo de Faria;Paulo de Faria-SP;3536604
SP;Pederneiras;Pederneiras-SP;3536703
SP;Pedra Bela;Pedra Bela-SP;3536802
SP;Pedranópolis;Pedranópolis-SP;3536901
SP;Pedregulho;Pedregulho-SP;3537008
SP;Pedreira;Pedreira-SP;3537107
SP;Pedrinhas Paulista;Pedrinhas Paulista-SP;3537156
SP;Pedro de Toledo;Pedro de Toledo-SP;3537206
SP;Penápolis;Penápolis-SP;3537305
